pcap_file,mode,ip_version,encryption,dh_group,pfs,traffic_type
tunnel_183_3DES_14_ICMP_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,ICMP
tunnel_184_AES-128-CBC_14_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,14,True,VoIP
tunnel_184_AES-256-CBC_20_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,20,True,Video
tunnel_185_AES-128-CBC_14_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,VoIP
tunnel_185_AES-256-CBC_20_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,20,True,VoIP
tunnel_186_AES-128-CBC_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,14,True,Email
tunnel_186_AES-128-CBC_19_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,19,True,VoIP
tunnel_187_3DES_14_Video_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Video
tunnel_187_AES-256-CBC_20_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,20,True,VoIP
tunnel_188_AES-128-CBC_14_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,14,True,VoIP
tunnel_188_AES-256-GCM_20_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,ICMP
tunnel_189_3DES_20_Email_IPv6_Transport.pcap,Transport,IPv6,3DES,20,True,Email
tunnel_189_AES-256-CBC_19_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,19,True,Video
tunnel_18_AES-128-CBC_19_Email_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,Email
tunnel_18_AES-128-CBC_19_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,19,True,Email
tunnel_18_AES-128-CBC_20_Web_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,20,True,Web
tunnel_190_AES-128-CBC_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,19,True,Web
tunnel_190_AES-256-GCM_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,VoIP
tunnel_191_3DES_19_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,Web
tunnel_191_AES-256-GCM_14_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,Email
tunnel_192_3DES_14_ICMP_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,ICMP
tunnel_192_AES-256-GCM_19_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,19,True,ICMP
tunnel_193_AES-128-CBC_20_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,20,True,VoIP
tunnel_193_AES-256-GCM_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,Email
tunnel_194_AES-128-CBC_19_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,19,True,Video
tunnel_194_AES-256-GCM_20_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,VoIP
tunnel_195_3DES_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,14,True,ICMP
tunnel_195_3DES_19_VoIP_IPv4_Transport.pcap,Transport,IPv4,3DES,19,True,VoIP
tunnel_196_3DES_19_Video_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,Video
tunnel_196_3DES_20_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,20,True,Email
tunnel_197_AES-128-CBC_14_Email_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,Email
tunnel_197_AES-256-GCM_20_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,20,True,ICMP
tunnel_198_AES-128-CBC_14_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,Email
tunnel_198_AES-256-CBC_20_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,20,True,ICMP
tunnel_199_3DES_20_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,20,True,VoIP
tunnel_199_AES-256-GCM_14_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,Web
tunnel_19_3DES_14_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,14,True,Email
tunnel_19_AES-256-CBC_14_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,Video
tunnel_19_AES-256-GCM_14_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,14,True,ICMP
tunnel_1_3DES_20_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,20,True,VoIP
tunnel_1_AES-128-CBC_19_Email_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,Email
tunnel_200_3DES_19_VoIP_IPv4_Transport.pcap,Transport,IPv4,3DES,19,True,VoIP
tunnel_200_AES-256-GCM_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,VoIP
tunnel_201_AES-128-CBC_20_Web_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,20,True,Web
tunnel_201_AES-256-GCM_19_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,VoIP
tunnel_202_AES-128-CBC_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,Video
tunnel_202_AES-128-CBC_20_Video_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,20,True,Video
tunnel_203_AES-128-CBC_19_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,19,True,Video
tunnel_203_AES-256-CBC_19_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,19,True,ICMP
tunnel_204_AES-256-CBC_14_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,Web
tunnel_204_AES-256-CBC_20_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,20,True,Email
tunnel_205_3DES_14_ICMP_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,ICMP
tunnel_205_AES-128-CBC_20_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,20,True,VoIP
tunnel_206_3DES_14_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,14,True,Web
tunnel_206_AES-256-GCM_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,Video
tunnel_207_AES-256-CBC_19_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,19,True,ICMP
tunnel_207_AES-256-GCM_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,Video
tunnel_208_AES-256-CBC_20_Video_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,Video
tunnel_208_AES-256-GCM_19_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,Email
tunnel_209_AES-256-CBC_14_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,14,True,VoIP
tunnel_209_AES-256-GCM_14_Email_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,14,True,Email
tunnel_20_AES-256-CBC_19_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,19,True,Video
tunnel_20_AES-256-CBC_20_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,20,True,Web
tunnel_20_AES-256-GCM_20_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,Web
tunnel_210_AES-256-CBC_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Email
tunnel_210_AES-256-CBC_19_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,19,True,ICMP
tunnel_211_3DES_19_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,Video
tunnel_211_AES-256-GCM_20_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,20,True,Email
tunnel_212_3DES_19_Email_IPv4_Transport.pcap,Transport,IPv4,3DES,19,True,Email
tunnel_212_AES-256-GCM_20_Email_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,Email
tunnel_213_AES-128-CBC_14_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,14,True,Video
tunnel_213_AES-256-CBC_19_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,19,True,VoIP
tunnel_214_AES-256-CBC_14_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Web
tunnel_214_AES-256-GCM_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,VoIP
tunnel_215_3DES_20_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,20,True,VoIP
tunnel_215_AES-256-GCM_19_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,Video
tunnel_216_AES-256-CBC_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Email
tunnel_216_AES-256-CBC_19_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,ICMP
tunnel_217_3DES_20_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,20,True,Web
tunnel_217_AES-256-GCM_14_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,14,True,Web
tunnel_218_3DES_20_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,20,True,VoIP
tunnel_218_AES-256-CBC_19_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,19,True,ICMP
tunnel_219_AES-256-CBC_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,VoIP
tunnel_219_AES-256-GCM_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,14,True,VoIP
tunnel_21_3DES_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,VoIP
tunnel_21_AES-256-CBC_19_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,19,True,ICMP
tunnel_21_AES-256-GCM_19_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,VoIP
tunnel_220_AES-128-CBC_20_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,20,True,Web
tunnel_220_AES-256-GCM_19_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,Email
tunnel_221_AES-128-CBC_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,ICMP
tunnel_221_AES-256-GCM_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,20,True,Web
tunnel_222_AES-256-CBC_14_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,Web
tunnel_222_AES-256-GCM_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,Email
tunnel_223_3DES_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,14,True,Email
tunnel_223_AES-256-CBC_14_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,ICMP
tunnel_224_AES-256-GCM_20_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,20,True,Email
tunnel_224_AES-256-GCM_20_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,ICMP
tunnel_225_AES-256-CBC_19_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,19,True,Web
tunnel_225_AES-256-GCM_19_Email_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,Email
tunnel_226_3DES_14_Web_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,Web
tunnel_226_3DES_20_Web_IPv6_Transport.pcap,Transport,IPv6,3DES,20,True,Web
tunnel_227_3DES_19_Email_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,Email
tunnel_227_AES-256-GCM_19_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,19,True,Video
tunnel_228_3DES_20_VoIP_IPv6_Transport.pcap,Transport,IPv6,3DES,20,True,VoIP
tunnel_228_AES-128-CBC_19_Video_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,19,True,Video
tunnel_229_3DES_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,14,True,ICMP
tunnel_229_AES-128-CBC_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,VoIP
tunnel_22_AES-256-CBC_14_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,Email
tunnel_22_AES-256-GCM_20_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,20,True,VoIP
tunnel_22_AES-256-GCM_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,20,True,Web
tunnel_230_3DES_14_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,14,True,Email
tunnel_230_AES-256-CBC_20_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,20,True,Web
tunnel_231_3DES_19_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,Email
tunnel_231_AES-256-CBC_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,20,True,Web
tunnel_232_3DES_20_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,20,True,VoIP
tunnel_232_AES-256-GCM_14_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,14,True,VoIP
tunnel_233_3DES_19_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,19,True,Web
tunnel_233_AES-256-CBC_14_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,14,True,Web
tunnel_234_3DES_19_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,19,True,Video
tunnel_234_AES-256-GCM_14_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,Web
tunnel_235_3DES_19_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,Web
tunnel_235_AES-256-CBC_20_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,20,True,Web
tunnel_236_AES-128-CBC_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,20,True,Web
tunnel_236_AES-256-GCM_14_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,14,True,Video
tunnel_237_AES-128-CBC_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,ICMP
tunnel_237_AES-256-CBC_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,ICMP
tunnel_238_3DES_19_VoIP_IPv4_Transport.pcap,Transport,IPv4,3DES,19,True,VoIP
tunnel_238_AES-128-CBC_14_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,14,True,VoIP
tunnel_239_AES-128-CBC_14_Video_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,Video
tunnel_239_AES-256-CBC_14_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,14,True,Video
tunnel_23_AES-128-CBC_14_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,VoIP
tunnel_23_AES-256-CBC_19_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,19,True,VoIP
tunnel_23_AES-256-GCM_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,Video
tunnel_240_AES-256-CBC_14_Email_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,14,True,Email
tunnel_240_AES-256-GCM_14_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,14,True,Video
tunnel_241_3DES_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,3DES,20,True,VoIP
tunnel_241_AES-256-GCM_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,14,True,VoIP
tunnel_242_3DES_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,ICMP
tunnel_242_3DES_19_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,VoIP
tunnel_243_3DES_20_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,20,True,VoIP
tunnel_243_3DES_20_Web_IPv6_Transport.pcap,Transport,IPv6,3DES,20,True,Web
tunnel_244_3DES_19_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,ICMP
tunnel_244_AES-256-CBC_20_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,20,True,Email
tunnel_245_AES-256-CBC_14_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,Video
tunnel_245_AES-256-CBC_14_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,Web
tunnel_246_AES-256-GCM_20_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,ICMP
tunnel_247_AES-128-CBC_14_Email_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,Email
tunnel_247_AES-256-GCM_14_Video_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,Video
tunnel_248_3DES_14_VoIP_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,VoIP
tunnel_248_AES-256-CBC_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,19,True,VoIP
tunnel_249_AES-256-GCM_19_Video_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,19,True,Video
tunnel_249_AES-256-GCM_20_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,20,True,VoIP
tunnel_24_3DES_20_Video_IPv6_Transport.pcap,Transport,IPv6,3DES,20,True,Video
tunnel_24_AES-256-CBC_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,ICMP
tunnel_24_AES-256-CBC_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,VoIP
tunnel_250_AES-256-CBC_20_Email_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,20,True,Email
tunnel_250_AES-256-GCM_20_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,Web
tunnel_251_AES-128-CBC_14_Email_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,14,True,Email
tunnel_251_AES-256-CBC_14_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,14,True,VoIP
tunnel_252_AES-256-GCM_14_Email_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,14,True,Email
tunnel_252_AES-256-GCM_19_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,VoIP
tunnel_253_AES-128-CBC_20_Email_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,20,True,Email
tunnel_253_AES-256-CBC_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,ICMP
tunnel_254_AES-256-CBC_14_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,14,True,ICMP
tunnel_254_AES-256-GCM_20_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,Video
tunnel_255_AES-128-CBC_14_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,14,True,VoIP
tunnel_255_AES-256-CBC_14_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Web
tunnel_256_AES-128-CBC_19_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,ICMP
tunnel_256_AES-256-CBC_19_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,ICMP
tunnel_257_AES-128-CBC_14_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,Web
tunnel_257_AES-256-CBC_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,VoIP
tunnel_258_AES-256-CBC_14_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,Web
tunnel_258_AES-256-CBC_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,Email
tunnel_259_3DES_19_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,Email
tunnel_259_AES-256-CBC_19_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,19,True,ICMP
tunnel_25_AES-256-CBC_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,VoIP
tunnel_25_AES-256-GCM_14_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,14,True,Email
tunnel_25_AES-256-GCM_14_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,14,True,Video
tunnel_260_3DES_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,ICMP
tunnel_260_AES-128-CBC_19_Video_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,19,True,Video
tunnel_261_3DES_14_Email_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Email
tunnel_261_3DES_14_Web_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,Web
tunnel_262_3DES_14_Web_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,Web
tunnel_262_AES-256-CBC_19_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,19,True,ICMP
tunnel_263_AES-128-CBC_14_Email_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,Email
tunnel_263_AES-128-CBC_14_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,14,True,ICMP
tunnel_264_AES-256-CBC_19_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,19,True,Email
tunnel_264_AES-256-GCM_14_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,VoIP
tunnel_265_3DES_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,14,True,Email
tunnel_265_AES-128-CBC_14_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,Web
tunnel_266_3DES_19_VoIP_IPv4_Transport.pcap,Transport,IPv4,3DES,19,True,VoIP
tunnel_266_AES-256-GCM_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,VoIP
tunnel_267_AES-128-CBC_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,ICMP
tunnel_267_AES-256-GCM_19_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,Email
tunnel_268_AES-128-CBC_14_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,14,True,VoIP
tunnel_268_AES-256-GCM_20_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,Web
tunnel_269_AES-128-CBC_14_Video_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,14,True,Video
tunnel_269_AES-256-GCM_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,14,True,ICMP
tunnel_26_AES-256-CBC_20_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,Web
tunnel_26_AES-256-GCM_14_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,14,True,Video
tunnel_26_AES-256-GCM_19_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,19,True,VoIP
tunnel_270_AES-128-CBC_14_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,Email
tunnel_270_AES-256-CBC_14_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,Email
tunnel_271_3DES_14_Video_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Video
tunnel_271_AES-256-CBC_20_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,20,True,Email
tunnel_272_AES-128-CBC_20_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,20,True,VoIP
tunnel_272_AES-256-GCM_20_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,20,True,ICMP
tunnel_273_3DES_19_Video_IPv4_Transport.pcap,Transport,IPv4,3DES,19,True,Video
tunnel_273_AES-256-CBC_19_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,Email
tunnel_274_AES-256-CBC_14_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,Email
tunnel_274_AES-256-GCM_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,19,True,Web
tunnel_275_3DES_19_Email_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,Email
tunnel_275_AES-256-GCM_14_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,VoIP
tunnel_276_3DES_20_VoIP_IPv6_Transport.pcap,Transport,IPv6,3DES,20,True,VoIP
tunnel_276_AES-256-GCM_19_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,19,True,Email
tunnel_277_AES-256-CBC_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,Web
tunnel_277_AES-256-GCM_19_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,Video
tunnel_278_AES-256-GCM_14_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,14,True,Video
tunnel_278_AES-256-GCM_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,VoIP
tunnel_279_3DES_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,14,True,VoIP
tunnel_279_AES-256-CBC_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,VoIP
tunnel_27_AES-256-CBC_14_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Video
tunnel_27_AES-256-CBC_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,Web
tunnel_27_AES-256-CBC_20_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,20,True,Video
tunnel_280_3DES_14_Email_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,Email
tunnel_280_AES-256-CBC_14_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,Email
tunnel_281_3DES_14_Video_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Video
tunnel_281_AES-256-GCM_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,14,True,Email
tunnel_282_AES-256-CBC_19_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,Email
tunnel_282_AES-256-CBC_20_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,20,True,Video
tunnel_283_AES-128-CBC_14_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,VoIP
tunnel_283_AES-256-GCM_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,Email
