session_id,ike_version,ike_mode,encryption_algorithm,key_length_bits,hash_algorithm,dh_group,auth_method,operation_mode,pfs_enabled,sa_lifetime_seconds,risk_score,risk_label,flagged_issues
b4c6f2b7-d0a0-45ae-907a-463e1e8e5119,IKEv2,Main,AES-128-CBC,128,SHA256,2,PSK,Tunnel,True,86400,30,Strong,Weak DH group 2
54cfec0d-aae1-4a1f-8e76-d1baf4a07167,IKEv1,Aggressive,DES,56,SHA256,19,RSA-Sig,Tunnel,False,28800,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
f1090f31-b410-4a62-899b-d6ccd85e1d47,IKEv1,Quick,AES-128-CBC,128,SHA256,5,RSA-Sig,Tunnel,True,86400,48,Moderate,Legacy IKEv1 used; Weak DH group 5
78d51c2b-426f-4146-9031-07e48ba92bbc,IKEv2,Main,AES-256-CBC,256,SHA1,2,ECDSA-Sig,Transport,False,86400,79,Weak,Weak hash SHA1; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
d649b4d1-24e5-4a72-88bc-2d99d782cf44,IKEv2,Main,AES-256-GCM,256,SHA512,5,RSA-Sig,Transport,False,3600,55,Moderate,Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
47811859-8f89-407e-bd9d-0382552c2846,IKEv2,Main,AES-256-CBC,256,SHA256,31,RSA-Sig,Tunnel,True,86400,0,Low,None
67273472-c662-43ae-ad1d-c0fbd41f3656,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,1,ECDSA-Sig,Transport,False,28800,48,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
c506d51f-c0b0-4ce4-af01-b54ba9e73a5a,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,19,ECDSA-Sig,Transport,True,86400,33,Strong,Weak hash SHA1
25216796-08bc-4b7e-b1e1-6e26ab46a0f8,IKEv2,Main,3DES,112,MD5,20,RSA-Sig,Tunnel,True,28800,74,Weak,Weak encryption 3DES; Weak hash MD5
e167bb53-0888-4a37-ad74-87cd276cfa69,IKEv2,Main,3DES,112,SHA256,2,ECDSA-Sig,Tunnel,True,86400,74,Weak,Weak encryption 3DES; Weak DH group 2
0da794f6-b56d-49d1-84bd-3cbd4d458bd0,IKEv1,Aggressive,AES-256-GCM,256,MD5,14,PSK,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash MD5; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
b4fd6209-cc10-452c-b482-7c59ca457876,IKEv2,Main,AES-256-GCM,256,SHA384,5,RSA-Sig,Tunnel,True,86400,29,Strong,Weak DH group 5
ca61de34-bccb-4b1f-b9c6-d3ba7cb4362d,IKEv1,Main,AES-256-CBC,256,SHA1,2,ECDSA-Sig,Transport,True,86400,75,Weak,Legacy IKEv1 used; Weak hash SHA1; Weak DH group 2
dc1bb4a8-55bc-4ccb-a298-b925a911c601,IKEv1,Aggressive,AES-128-CBC,128,SHA256,19,ECDSA-Sig,Tunnel,True,86400,55,Moderate,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks
09595d53-17aa-487d-80ef-b6f77b96165d,IKEv1,Main,AES-256-GCM,256,SHA1,14,PSK,Transport,True,28800,49,Moderate,Legacy IKEv1 used; Weak hash SHA1
490446e5-6be4-4325-871c-f5f8a4f46621,IKEv2,Main,AES-256-CBC,256,MD5,1,RSA-Sig,Tunnel,True,28800,58,Moderate,Weak hash MD5; Weak DH group 1
68d23a8b-82a7-4814-960c-13f970227ac4,IKEv1,Quick,AES-256-CBC,256,SHA384,1,ECDSA-Sig,Tunnel,False,3600,73,Weak,Legacy IKEv1 used; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
c07a0b42-be1d-4700-9f06-1b267fa825a6,IKEv1,Quick,DES,56,SHA256,2,ECDSA-Sig,Transport,False,86400,100,Critical,Legacy IKEv1 used; Weak encryption DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
6bfd98f5-64e2-4f8e-a0ce-d87ba4e85052,IKEv2,Main,3DES,112,MD5,20,RSA-Sig,Transport,False,28800,93,Critical,Weak encryption 3DES; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
1ab40fa9-b23e-4b0a-ae69-4b0cb4ca6664,IKEv1,Aggressive,AES-128-CBC,128,SHA256,14,ECDSA-Sig,Transport,False,3600,68,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Perfect Forward Secrecy (PFS) is disabled
4a70bf6d-186c-42a9-a987-3f20c18ba40c,IKEv1,Quick,AES-256-GCM,256,SHA384,2,ECDSA-Sig,Tunnel,True,3600,51,Moderate,Legacy IKEv1 used; Weak DH group 2
9df5f6bb-2eaa-4abb-b0a3-c8eb88e41582,IKEv1,Aggressive,DES,56,SHA256,1,PSK,Transport,True,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption DES; Weak DH group 1; PSK with Aggressive Mode is highly risky
98f10985-8439-4306-a89a-b1e6642f2bba,IKEv2,Main,AES-256-GCM,256,SHA512,20,RSA-Sig,Tunnel,True,28800,5,Low,None
247a347e-d31f-4817-a282-91d5cc4eb75f,IKEv2,Main,AES-256-GCM,256,SHA1,5,ECDSA-Sig,Transport,True,3600,55,Moderate,Weak hash SHA1; Weak DH group 5
9cc49b49-960d-4b08-9268-1cb568dcf7c9,IKEv1,Aggressive,AES-128-CBC,128,SHA384,2,ECDSA-Sig,Tunnel,False,86400,98,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
d3e8840f-f7b7-4b86-b127-2020d076a5ca,IKEv1,Main,AES-128-CBC,128,SHA384,31,RSA-Sig,Tunnel,True,3600,22,Strong,Legacy IKEv1 used
6c6f75da-140c-449a-bcea-f03d8060bcf7,IKEv2,Main,AES-256-CBC,256,SHA1,21,ECDSA-Sig,Transport,False,3600,51,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
456679d5-b271-4791-a60f-8e40214d71cd,IKEv2,Main,AES-256-CBC,256,SHA384,5,RSA-Sig,Transport,True,3600,26,Strong,Weak DH group 5
66db8d22-b4b6-4b56-b4a4-e2271387adcf,IKEv2,Main,DES,56,SHA256,5,ECDSA-Sig,Tunnel,True,3600,68,Weak,Weak encryption DES; Weak DH group 5
2d94f001-b7e4-4cff-be00-8f4028f3acd6,IKEv2,Main,AES-128-CBC,128,SHA256,5,RSA-Sig,Transport,True,28800,32,Strong,Weak DH group 5
ccca81eb-f764-4bbf-8531-88eec28bfdf7,IKEv2,Main,3DES,112,SHA384,19,PSK,Tunnel,False,86400,65,Weak,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
262855d4-9413-46cb-8d6d-89160a4b4797,IKEv2,Main,AES-128-CBC,128,MD5,20,ECDSA-Sig,Tunnel,False,3600,54,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
0a964539-b2f1-4df9-8a20-e5937549e6a1,IKEv1,Aggressive,AES-128-CBC,128,SHA256,21,PSK,Transport,True,3600,66,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; PSK with Aggressive Mode is highly risky
a3180830-46a6-4931-bb6c-1e3230f7c588,IKEv2,Main,AES-128-CBC,128,SHA1,1,ECDSA-Sig,Tunnel,False,3600,83,Critical,Weak hash SHA1; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
2f2883b4-afa5-498f-9a9e-f10ff0471be8,IKEv2,Main,ChaCha20-Poly1305,256,MD5,2,ECDSA-Sig,Tunnel,False,28800,75,Weak,Weak hash MD5; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
cdf4377f-ed59-4a2c-b6b7-bb82bf879866,IKEv2,Main,DES,56,SHA1,1,ECDSA-Sig,Tunnel,False,86400,100,Critical,Weak encryption DES; Weak hash SHA1; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
33418c6c-5db9-40a4-ae03-4b45d9615504,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,19,PSK,Tunnel,True,3600,30,Strong,Weak hash SHA1
b0a17b4e-5fd4-4e66-8931-3763c73a7390,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,31,RSA-Sig,Transport,False,3600,17,Low,Perfect Forward Secrecy (PFS) is disabled
17c5225d-1b0a-43cd-8621-e9858238fa6c,IKEv2,Main,3DES,112,MD5,21,RSA-Sig,Tunnel,False,86400,91,Critical,Weak encryption 3DES; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
6e9ef91e-937d-49b5-9364-037040e6f8be,IKEv2,Main,AES-128-CBC,128,SHA384,21,PSK,Tunnel,False,28800,24,Strong,Perfect Forward Secrecy (PFS) is disabled
4bdfd6c2-85d8-4419-ae58-1f1648acb6b9,IKEv2,Main,DES,56,SHA384,21,PSK,Transport,True,86400,41,Moderate,Weak encryption DES
dfbdfda0-bdb7-4368-80a7-470dda3decd2,IKEv1,Quick,AES-256-GCM,256,SHA256,31,RSA-Sig,Tunnel,False,28800,40,Moderate,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
a1dd7e62-10de-4349-afe6-57a07b581938,IKEv2,Main,AES-256-GCM,256,SHA512,1,PSK,Tunnel,False,86400,53,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
8d97cc77-bb0b-42c1-8f51-a9c91a8a809a,IKEv1,Aggressive,AES-128-CBC,128,SHA512,5,RSA-Sig,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
4750afba-c8ba-419d-9259-48cd97511b07,IKEv2,Main,DES,56,MD5,19,PSK,Tunnel,True,28800,67,Weak,Weak encryption DES; Weak hash MD5
56f0daaf-8c38-486e-a8ca-9beebc64ffae,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA512,31,PSK,Tunnel,False,86400,92,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
c06fd6fd-c5ae-4753-9542-a783587e244d,IKEv2,Main,AES-256-CBC,256,SHA1,2,RSA-Sig,Transport,True,86400,56,Moderate,Weak hash SHA1; Weak DH group 2
c67953d3-1e9c-454d-9e68-5f589478c8d0,IKEv2,Main,DES,56,SHA256,1,PSK,Tunnel,False,28800,85,Critical,Weak encryption DES; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
ea11459c-0ec5-4225-a59f-82ef20e704c5,IKEv2,Main,3DES,112,SHA384,2,PSK,Transport,False,28800,94,Critical,Weak encryption 3DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
8f4bd3e2-14ac-442e-86d2-751f65f21432,IKEv2,Main,DES,56,SHA384,1,RSA-Sig,Transport,True,86400,66,Weak,Weak encryption DES; Weak DH group 1
417343a1-4635-42ba-88f2-4233cb0df899,IKEv2,Main,AES-128-CBC,128,SHA384,19,ECDSA-Sig,Transport,True,86400,0,Low,None
b486ba24-cce9-49d2-acb8-7521ddaa8395,IKEv1,Quick,3DES,112,SHA384,1,ECDSA-Sig,Transport,False,28800,100,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
d85a88c6-d7b7-4be6-b937-18da5900f5ee,IKEv2,Main,AES-256-CBC,256,SHA512,21,PSK,Tunnel,True,3600,0,Low,None
a7264b48-5cea-4175-be17-8fb076604024,IKEv1,Main,AES-256-GCM,256,SHA256,21,PSK,Transport,True,28800,15,Low,Legacy IKEv1 used
25554ed0-1363-4d41-b7f1-64e0b39a858f,IKEv2,Main,DES,56,MD5,20,PSK,Tunnel,True,86400,65,Weak,Weak encryption DES; Weak hash MD5
fe664eab-a100-44a8-8e1e-d354345d3210,IKEv2,Main,AES-256-CBC,256,MD5,1,RSA-Sig,Transport,False,86400,81,Critical,Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
234a1d61-0e69-4e6d-bf1f-5d7c70dc20f7,IKEv2,Main,3DES,112,SHA1,21,ECDSA-Sig,Transport,True,86400,73,Weak,Weak encryption 3DES; Weak hash SHA1
c86dc2d4-5f5b-47d0-91bd-661495ef895e,IKEv2,Main,DES,56,SHA256,19,ECDSA-Sig,Transport,True,3600,39,Strong,Weak encryption DES
8665d045-1d0e-4062-bfaf-24450429db42,IKEv1,Quick,ChaCha20-Poly1305,256,SHA512,5,RSA-Sig,Transport,False,28800,75,Weak,Legacy IKEv1 used; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
b8e77dd8-2db6-41d4-923c-f69e87f30b04,IKEv2,Main,AES-128-CBC,128,SHA512,21,PSK,Tunnel,True,86400,3,Low,None
730bea3f-7611-4701-b463-190e1924d335,IKEv2,Main,3DES,112,MD5,5,PSK,Tunnel,False,86400,100,Critical,Weak encryption 3DES; Weak hash MD5; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
4286e236-b443-49f3-b662-271d2cfc8b92,IKEv2,Main,AES-256-GCM,256,MD5,21,RSA-Sig,Transport,False,86400,51,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
8969365e-fc29-410d-a61a-20c13adb0538,IKEv1,Quick,3DES,112,SHA256,31,RSA-Sig,Transport,False,3600,81,Critical,Legacy IKEv1 used; Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
a5a7d71c-3ba2-410e-a302-85ea737f2dfb,IKEv2,Main,AES-256-CBC,256,SHA512,2,RSA-Sig,Tunnel,True,28800,26,Strong,Weak DH group 2
5c56d877-fa43-4299-a9ff-a56e195ed8dc,IKEv1,Main,AES-256-GCM,256,SHA512,19,ECDSA-Sig,Tunnel,True,86400,25,Strong,Legacy IKEv1 used
6786c552-474b-4465-87b1-bbc15d74d5f6,IKEv2,Main,AES-128-CBC,128,SHA1,20,RSA-Sig,Transport,True,86400,33,Strong,Weak hash SHA1
2cb842bc-dbdb-4232-867e-135904351b62,IKEv2,Main,AES-128-CBC,128,SHA256,31,ECDSA-Sig,Transport,False,86400,23,Strong,Perfect Forward Secrecy (PFS) is disabled
34c8bbeb-4cec-48ab-ad44-304ff3b1636e,IKEv2,Main,AES-128-CBC,128,MD5,1,ECDSA-Sig,Tunnel,False,86400,84,Critical,Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
486d2370-7fab-47f3-a8da-19714db7407b,IKEv1,Quick,AES-256-GCM,256,SHA384,2,ECDSA-Sig,Tunnel,True,28800,47,Moderate,Legacy IKEv1 used; Weak DH group 2
beada558-fd07-4886-b78d-49cc69b1cc84,IKEv2,Main,AES-128-CBC,128,SHA1,21,RSA-Sig,Transport,False,86400,49,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
bdf09f5d-6f1a-46ff-a2b1-241b6649bf7b,IKEv1,Main,AES-128-CBC,128,SHA1,20,RSA-Sig,Tunnel,False,3600,66,Weak,Legacy IKEv1 used; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
7d2df460-22d6-4591-9d62-a88d446928b8,IKEv1,Quick,DES,56,SHA384,14,PSK,Tunnel,True,86400,59,Moderate,Legacy IKEv1 used; Weak encryption DES
5165eb08-257e-42e4-ad7e-d926a9568bdd,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,2,RSA-Sig,Transport,True,28800,26,Strong,Weak DH group 2
d6c60393-78bc-42a1-8ea4-c831b48ecb8c,IKEv2,Main,AES-256-CBC,256,SHA384,1,RSA-Sig,Transport,False,86400,53,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
daa2ca74-75f5-4349-9776-76a6b8c2075c,IKEv2,Main,AES-256-GCM,256,SHA512,21,PSK,Tunnel,True,28800,0,Low,None
41381066-4131-41cf-8559-f7cc7e54161b,IKEv1,Main,DES,56,SHA384,14,RSA-Sig,Tunnel,False,3600,77,Weak,Legacy IKEv1 used; Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
708ae0f1-1cd8-4942-bc85-3859e2a518eb,IKEv2,Main,DES,56,SHA512,19,RSA-Sig,Tunnel,False,3600,63,Weak,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
1be0f244-4a5f-49fa-adc4-074a6cd279ed,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,2,RSA-Sig,Tunnel,True,86400,60,Weak,Weak hash SHA1; Weak DH group 2
259e977d-79d1-4e4e-9f52-cdc1d859d855,IKEv2,Main,3DES,112,SHA256,19,RSA-Sig,Tunnel,True,28800,41,Moderate,Weak encryption 3DES
dfcbca9e-625c-41dd-bf0f-4c70d72bf350,IKEv1,Quick,AES-256-CBC,256,SHA512,2,RSA-Sig,Transport,False,86400,74,Weak,Legacy IKEv1 used; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
794a44c4-cd12-4a48-9857-b1684bf18d72,IKEv1,Quick,AES-256-GCM,256,SHA256,21,RSA-Sig,Tunnel,True,28800,25,Strong,Legacy IKEv1 used
35d015ae-10a4-4f9d-94f7-4aa697d81f67,IKEv2,Main,AES-128-CBC,128,MD5,19,ECDSA-Sig,Transport,False,86400,55,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
223dfade-7222-4889-a3e0-d17d6920a231,IKEv1,Main,ChaCha20-Poly1305,256,SHA384,19,PSK,Tunnel,True,28800,25,Strong,Legacy IKEv1 used
4d49d4c6-7cb9-4b38-a274-8bdb6eb9d8bf,IKEv2,Main,DES,56,SHA512,20,ECDSA-Sig,Tunnel,False,86400,65,Weak,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
edc585c9-1775-4e42-aecf-b38f1236b7e5,IKEv2,Main,AES-128-CBC,128,SHA512,20,PSK,Transport,False,28800,16,Low,Perfect Forward Secrecy (PFS) is disabled
20c9f27e-1721-4e7b-8d30-436dca0ab50e,IKEv2,Main,3DES,112,SHA384,21,PSK,Transport,False,28800,59,Moderate,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
bbc5b6cf-9038-42b7-b7e1-ef0c64b6b112,IKEv2,Main,AES-256-CBC,256,SHA384,5,ECDSA-Sig,Tunnel,False,28800,51,Moderate,Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
cc034a9d-8797-4ba6-bd09-3cb56f807517,IKEv2,Main,DES,56,SHA256,20,ECDSA-Sig,Tunnel,False,28800,58,Moderate,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
8f878cea-fdd7-44b9-8fa4-bbd9c3eac1b5,IKEv2,Main,AES-256-CBC,256,SHA256,19,PSK,Tunnel,False,3600,15,Low,Perfect Forward Secrecy (PFS) is disabled
740a96aa-cd27-4d02-9c22-171f4008c77b,IKEv1,Main,AES-256-GCM,256,SHA256,21,ECDSA-Sig,Tunnel,False,3600,38,Strong,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
1ff1b48f-79b6-4466-a30e-0dd83740a5d7,IKEv2,Main,3DES,112,MD5,19,PSK,Tunnel,True,86400,66,Weak,Weak encryption 3DES; Weak hash MD5
59bf51d5-f4cb-481e-a758-1ecb9f4faebe,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,31,RSA-Sig,Transport,False,3600,51,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
3126eb01-7a11-4a88-a1e6-7668112b4321,IKEv1,Quick,3DES,112,MD5,21,PSK,Transport,False,86400,100,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
0a030cc6-53a3-44bf-8778-6c7152abbc20,IKEv2,Main,3DES,112,SHA384,19,RSA-Sig,Tunnel,False,3600,62,Weak,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
b27c76db-c106-42a6-828c-25bf40a7ddec,IKEv2,Main,3DES,112,MD5,19,ECDSA-Sig,Tunnel,False,28800,94,Critical,Weak encryption 3DES; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
9ce5a61c-a991-49d8-aa5a-ddf63418b9ba,IKEv2,Main,AES-256-CBC,256,SHA256,19,RSA-Sig,Tunnel,True,86400,4,Low,None
497371a7-eb4e-4513-9709-c188fb8e90e4,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,20,RSA-Sig,Transport,False,86400,45,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
54b66ba3-940f-4c58-94c9-0de9319f63b7,IKEv2,Main,AES-128-CBC,128,MD5,14,RSA-Sig,Tunnel,False,28800,49,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
f0854e5d-6d60-44d1-b235-66ef45490d60,IKEv2,Main,AES-256-GCM,256,SHA384,20,PSK,Transport,True,28800,5,Low,None
8d6410cd-291a-4426-ad82-0ae811753bce,IKEv2,Main,AES-256-CBC,256,SHA256,14,RSA-Sig,Tunnel,True,28800,5,Low,None
5c165fd5-a0f0-4a65-a3ec-9788f6729668,IKEv1,Quick,AES-256-CBC,256,SHA256,1,ECDSA-Sig,Tunnel,True,86400,47,Moderate,Legacy IKEv1 used; Weak DH group 1
d250ef8e-d97b-4848-a9e0-5a85cb2a3dce,IKEv1,Aggressive,AES-256-CBC,256,SHA384,31,ECDSA-Sig,Transport,False,86400,66,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Perfect Forward Secrecy (PFS) is disabled
2298b041-0699-4f98-b65e-14e4ce11315e,IKEv2,Main,AES-256-GCM,256,SHA512,2,RSA-Sig,Tunnel,True,28800,25,Strong,Weak DH group 2
dac9931c-4b84-4445-9210-e2b3a6f46d1b,IKEv2,Main,AES-256-GCM,256,MD5,31,RSA-Sig,Tunnel,True,28800,27,Strong,Weak hash MD5
71d0c60b-7b1e-4805-a224-568aae857b0b,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,14,RSA-Sig,Transport,True,86400,0,Low,None
2d5fad02-c9da-41ad-8fff-93b051a285d5,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA512,2,RSA-Sig,Tunnel,False,3600,97,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
e83ca276-f60a-483b-b9cc-eb7b00275e31,IKEv1,Quick,ChaCha20-Poly1305,256,SHA256,1,PSK,Transport,False,28800,72,Weak,Legacy IKEv1 used; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
938017ab-767a-4cc7-9ce8-e6ffe0414532,IKEv1,Main,AES-256-GCM,256,SHA512,19,RSA-Sig,Transport,False,86400,40,Moderate,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
deab9d41-2ace-4587-97c9-cf0e584517aa,IKEv2,Main,3DES,112,SHA384,2,PSK,Transport,True,86400,73,Weak,Weak encryption 3DES; Weak DH group 2
80be93eb-c7a9-49bc-8fa0-12b4dd13a4e7,IKEv1,Aggressive,AES-128-CBC,128,SHA1,14,PSK,Tunnel,False,28800,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash SHA1; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
997b8047-5d52-4590-8740-a555a7642367,IKEv1,Quick,3DES,112,MD5,31,RSA-Sig,Transport,True,86400,89,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak hash MD5
7c7f5e7e-ee1a-45e0-b847-849b7d041832,IKEv1,Quick,DES,56,SHA1,19,PSK,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; Weak encryption DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
8b884257-8910-43b8-a1d6-4aefb8d9b58e,IKEv2,Main,ChaCha20-Poly1305,256,MD5,31,RSA-Sig,Transport,True,3600,30,Strong,Weak hash MD5
7ae8fd94-c449-477f-96d9-5deebb152352,IKEv1,Quick,AES-256-GCM,256,MD5,31,RSA-Sig,Transport,True,3600,47,Moderate,Legacy IKEv1 used; Weak hash MD5
70c8fdfb-af31-40e4-8dc8-c5febf07f2ea,IKEv1,Aggressive,ChaCha20-Poly1305,256,MD5,14,RSA-Sig,Transport,False,3600,99,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
84405a68-b3f7-465d-be96-595f12afc71a,IKEv2,Main,AES-128-CBC,128,SHA256,21,RSA-Sig,Tunnel,False,3600,16,Low,Perfect Forward Secrecy (PFS) is disabled
9aa6f702-04f6-4e18-8ac3-320fb5c78ad3,IKEv2,Main,AES-256-CBC,256,SHA384,21,RSA-Sig,Transport,False,28800,15,Low,Perfect Forward Secrecy (PFS) is disabled
a7f2ba34-5b08-4ed2-b6f7-d3f7836ce158,IKEv2,Main,AES-256-GCM,256,SHA384,2,ECDSA-Sig,Transport,True,28800,30,Strong,Weak DH group 2
e5a69475-2bb2-462b-ac4d-c934dfc71e10,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,14,PSK,Tunnel,True,28800,1,Low,None
65c1c3bd-29e6-4b2d-a615-6bd2c36e9bfa,IKEv1,Aggressive,DES,56,SHA384,1,RSA-Sig,Tunnel,True,28800,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption DES; Weak DH group 1
9d6933c9-e18e-4080-a09a-1ed9a76389c5,IKEv2,Main,3DES,112,SHA512,20,PSK,Transport,True,3600,43,Moderate,Weak encryption 3DES
a6836765-eca2-417a-a34e-1cf9aec548ed,IKEv2,Main,AES-256-CBC,256,SHA1,20,RSA-Sig,Transport,True,28800,26,Strong,Weak hash SHA1
d6fc6e7c-1f62-491f-ba6c-785e849d0d6d,IKEv1,Main,AES-128-CBC,128,SHA256,5,ECDSA-Sig,Transport,True,3600,49,Moderate,Legacy IKEv1 used; Weak DH group 5
b9ddd7af-ccb5-4a71-9ad7-555a6d20cb48,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,21,ECDSA-Sig,Tunnel,False,28800,24,Strong,Perfect Forward Secrecy (PFS) is disabled
922c1d9a-73e5-479b-a135-76b44f5781b4,IKEv1,Aggressive,AES-256-GCM,256,SHA256,19,RSA-Sig,Transport,False,28800,75,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Perfect Forward Secrecy (PFS) is disabled
8a067f26-d030-428a-ab4e-d00c8c5e018b,IKEv1,Quick,DES,56,SHA384,31,RSA-Sig,Transport,False,3600,76,Weak,Legacy IKEv1 used; Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
a382b7c0-84a1-496a-bc1e-ed2cdc1f3b61,IKEv2,Main,AES-256-GCM,256,SHA256,20,PSK,Tunnel,False,86400,22,Strong,Perfect Forward Secrecy (PFS) is disabled
1558d58b-4d8f-4272-9681-02956354eee2,IKEv2,Main,3DES,112,SHA256,5,ECDSA-Sig,Transport,True,86400,72,Weak,Weak encryption 3DES; Weak DH group 5
bb1089cf-1f23-479b-90bb-d263ef6ec1b7,IKEv2,Main,ChaCha20-Poly1305,256,MD5,2,ECDSA-Sig,Transport,False,28800,83,Critical,Weak hash MD5; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
d289968e-bb81-43e2-a00c-be9244b374e5,IKEv1,Main,AES-256-CBC,256,SHA256,14,PSK,Transport,False,3600,40,Moderate,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
